Zip;District;City;State;Region;Country
2558;"District #02";"Onset, MA";"MA";"East";"USA"
2559;"District #02";"Pocasset, MA";"MA";"East";"USA"
2561;"District #02";"Sagamore, MA";"MA";"East";"USA"
2562;"District #02";"Sagamore Beach, MA";"MA";"East";"USA"
2563;"District #02";"Sandwich, MA";"MA";"East";"USA"
2564;"District #02";"Siasconset, MA";"MA";"East";"USA"
2565;"District #02";"Silver Beach, MA";"MA";"East";"USA"
2568;"District #02";"Vineyard Haven, MA";"MA";"East";"USA"
2571;"District #02";"Wareham, MA";"MA";"East";"USA"
2573;"District #02";"West Chop, MA";"MA";"East";"USA"
2574;"District #02";"West Falmouth, MA";"MA";"East";"USA"
2575;"District #02";"West Tisbury, MA";"MA";"East";"USA"
2576;"District #02";"West Wareham, MA";"MA";"East";"USA"
2584;"District #02";"Nantucket, MA";"MA";"East";"USA"
2601;"District #02";"Hyannis, MA";"MA";"East";"USA"
2630;"District #02";"Barnstable, MA";"MA";"East";"USA"
2631;"District #02";"Brewster, MA";"MA";"East";"USA"
2632;"District #02";"Centerville, MA";"MA";"East";"USA"
2633;"District #02";"Chatham, MA";"MA";"East";"USA"
2634;"District #02";"Centerville, MA";"MA";"East";"USA"
2635;"District #02";"Cotuit, MA";"MA";"East";"USA"
2637;"District #02";"Cummaquid, MA";"MA";"East";"USA"
2638;"District #02";"Dennis, MA";"MA";"East";"USA"
2639;"District #02";"Dennis Port, MA";"MA";"East";"USA"
2641;"District #02";"East Dennis, MA";"MA";"East";"USA"
2642;"District #02";"Eastham, MA";"MA";"East";"USA"
2643;"District #02";"East Orleans, MA";"MA";"East";"USA"
2644;"District #02";"Forestdale, MA";"MA";"East";"USA"
2645;"District #02";"Harwich, MA";"MA";"East";"USA"
2646;"District #02";"Harwich Port, MA";"MA";"East";"USA"
2647;"District #02";"Hyannis Port, MA";"MA";"East";"USA"
2648;"District #02";"Marstons Mills, MA";"MA";"East";"USA"
2649;"District #02";"Mashpee, MA";"MA";"East";"USA"
2650;"District #02";"North Chatham, MA";"MA";"East";"USA"
2651;"District #02";"North Eastham, MA";"MA";"East";"USA"
2652;"District #02";"North Truro, MA";"MA";"East";"USA"
2653;"District #02";"Orleans, MA";"MA";"East";"USA"
2655;"District #02";"Osterville, MA";"MA";"East";"USA"
2657;"District #02";"Provincetown, MA";"MA";"East";"USA"
2659;"District #02";"South Chatham, MA";"MA";"East";"USA"
2660;"District #02";"South Dennis, MA";"MA";"East";"USA"
2661;"District #02";"South Harwich, MA";"MA";"East";"USA"
2662;"District #02";"South Orleans, MA";"MA";"East";"USA"
2663;"District #02";"South Wellfleet, MA";"MA";"East";"USA"
2664;"District #02";"South Yarmouth, MA";"MA";"East";"USA"
2666;"District #02";"Truro, MA";"MA";"East";"USA"
2667;"District #02";"Wellfleet, MA";"MA";"East";"USA"
2668;"District #02";"West Barnstable, MA";"MA";"East";"USA"
2669;"District #02";"West Chatham, MA";"MA";"East";"USA"
2670;"District #02";"West Dennis, MA";"MA";"East";"USA"
2671;"District #02";"West Harwich, MA";"MA";"East";"USA"
2672;"District #02";"West Hyannisport, MA";"MA";"East";"USA"
2673;"District #02";"West Yarmouth, MA";"MA";"East";"USA"
2675;"District #02";"Yarmouth Port, MA";"MA";"East";"USA"
2702;"District #02";"Assonet, MA";"MA";"East";"USA"
2703;"District #02";"Attleboro, MA";"MA";"East";"USA"
2712;"District #02";"Chartley, MA";"MA";"East";"USA"
2713;"District #02";"Cuttyhunk, MA";"MA";"East";"USA"
2714;"District #02";"Dartmouth, MA";"MA";"East";"USA"
2715;"District #02";"Dighton, MA";"MA";"East";"USA"
2717;"District #02";"East Freetown, MA";"MA";"East";"USA"
2718;"District #02";"East Taunton, MA";"MA";"East";"USA"
2719;"District #02";"Fairhaven, MA";"MA";"East";"USA"
2720;"District #02";"Fall River, MA";"MA";"East";"USA"
2721;"District #02";"Fall River, MA";"MA";"East";"USA"
2722;"District #02";"Fall River, MA";"MA";"East";"USA"
2723;"District #02";"Fall River, MA";"MA";"East";"USA"
2724;"District #02";"Fall River, MA";"MA";"East";"USA"
2725;"District #02";"Somerset, MA";"MA";"East";"USA"
2726;"District #02";"Somerset, MA";"MA";"East";"USA"
2738;"District #02";"Marion, MA";"MA";"East";"USA"
2739;"District #02";"Mattapoisett, MA";"MA";"East";"USA"
2740;"District #02";"New Bedford, MA";"MA";"East";"USA"
2741;"District #02";"New Bedford, MA";"MA";"East";"USA"
2742;"District #02";"New Bedford, MA";"MA";"East";"USA"
2743;"District #02";"Acushnet, MA";"MA";"East";"USA"
2744;"District #02";"New Bedford, MA";"MA";"East";"USA"
2745;"District #02";"New Bedford, MA";"MA";"East";"USA"
2746;"District #02";"New Bedford, MA";"MA";"East";"USA"
2747;"District #02";"North Dartmouth, MA";"MA";"East";"USA"
2748;"District #02";"South Dartmouth, MA";"MA";"East";"USA"
2760;"District #02";"North Attleboro, MA";"MA";"East";"USA"
2761;"District #02";"North Attleboro, MA";"MA";"East";"USA"
2762;"District #02";"Plainville, MA";"MA";"East";"USA"
2763;"District #02";"Attleboro Falls, MA";"MA";"East";"USA"
2764;"District #02";"North Dighton, MA";"MA";"East";"USA"
2766;"District #02";"Norton, MA";"MA";"East";"USA"
2767;"District #02";"Raynham, MA";"MA";"East";"USA"
2768;"District #02";"Raynham Center, MA";"MA";"East";"USA"
2769;"District #02";"Rehoboth, MA";"MA";"East";"USA"
2770;"District #02";"Rochester, MA";"MA";"East";"USA"
2771;"District #02";"Seekonk, MA";"MA";"East";"USA"
2777;"District #02";"Swansea, MA";"MA";"East";"USA"
2779;"District #02";"Berkley, MA";"MA";"East";"USA"
2780;"District #02";"Taunton, MA";"MA";"East";"USA"
2783;"District #02";"Taunton, MA";"MA";"East";"USA"
2790;"District #02";"Westport, MA";"MA";"East";"USA"
2791;"District #02";"Westport Point, MA";"MA";"East";"USA"
2801;"District #02";"Adamsville, RI";"RI";"East";"USA"
2802;"District #02";"Albion, RI";"RI";"East";"USA"
2804;"District #02";"Ashaway, RI";"RI";"East";"USA"
2806;"District #02";"Barrington, RI";"RI";"East";"USA"
2807;"District #02";"Block Island, RI";"RI";"East";"USA"
2808;"District #02";"Bradford, RI";"RI";"East";"USA"
2809;"District #02";"Bristol, RI";"RI";"East";"USA"
2812;"District #02";"Carolina, RI";"RI";"East";"USA"
2813;"District #02";"Charlestown, RI";"RI";"East";"USA"
2814;"District #02";"Chepachet, RI";"RI";"East";"USA"
2815;"District #02";"Clayville, RI";"RI";"East";"USA"
2816;"District #02";"Coventry, RI";"RI";"East";"USA"
2817;"District #02";"West Greenwich, RI";"RI";"East";"USA"
2818;"District #02";"East Greenwich, RI";"RI";"East";"USA"
2822;"District #02";"Exeter, RI";"RI";"East";"USA"
2823;"District #02";"Fiskeville, RI";"RI";"East";"USA"
2824;"District #02";"Forestdale, RI";"RI";"East";"USA"
2825;"District #02";"Foster, RI";"RI";"East";"USA"
2826;"District #02";"Glendale, RI";"RI";"East";"USA"
2827;"District #02";"Greene, RI";"RI";"East";"USA"
2828;"District #02";"Greenville, RI";"RI";"East";"USA"
2829;"District #02";"Harmony, RI";"RI";"East";"USA"
2830;"District #02";"Harrisville, RI";"RI";"East";"USA"
2831;"District #02";"Hope, RI";"RI";"East";"USA"
2832;"District #02";"Hope Valley, RI";"RI";"East";"USA"
2833;"District #02";"Hopkinton, RI";"RI";"East";"USA"
2835;"District #02";"Jamestown, RI";"RI";"East";"USA"
2836;"District #02";"Kenyon, RI";"RI";"East";"USA"
2837;"District #02";"Little Compton, RI";"RI";"East";"USA"
2838;"District #02";"Manville, RI";"RI";"East";"USA"
2839;"District #02";"Mapleville, RI";"RI";"East";"USA"
2840;"District #02";"Newport, RI";"RI";"East";"USA"
2841;"District #02";"Newport, RI";"RI";"East";"USA"
2842;"District #02";"Middletown, RI";"RI";"East";"USA"
2852;"District #02";"North Kingstown, RI";"RI";"East";"USA"
2857;"District #02";"North Scituate, RI";"RI";"East";"USA"
2858;"District #02";"Oakland, RI";"RI";"East";"USA"
2859;"District #02";"Pascoag, RI";"RI";"East";"USA"
2860;"District #02";"Pawtucket, RI";"RI";"East";"USA"
2861;"District #02";"Pawtucket, RI";"RI";"East";"USA"
2862;"District #02";"Pawtucket, RI";"RI";"East";"USA"
2863;"District #02";"Central Falls, RI";"RI";"East";"USA"
2864;"District #02";"Cumberland, RI";"RI";"East";"USA"
2865;"District #02";"Lincoln, RI";"RI";"East";"USA"
2871;"District #02";"Portsmouth, RI";"RI";"East";"USA"
2872;"District #02";"Prudence Island, RI";"RI";"East";"USA"
2873;"District #02";"Rockville, RI";"RI";"East";"USA"
2874;"District #02";"Saunderstown, RI";"RI";"East";"USA"
2875;"District #02";"Shannock, RI";"RI";"East";"USA"
2876;"District #02";"Slatersville, RI";"RI";"East";"USA"
2877;"District #02";"Slocum, RI";"RI";"East";"USA"
2878;"District #02";"Tiverton, RI";"RI";"East";"USA"
2879;"District #02";"Wakefield, RI";"RI";"East";"USA"
2880;"District #02";"Wakefield, RI";"RI";"East";"USA"
2881;"District #02";"Kingston, RI";"RI";"East";"USA"
2882;"District #02";"Narragansett, RI";"RI";"East";"USA"
2883;"District #02";"Peace Dale, RI";"RI";"East";"USA"
2885;"District #02";"Warren, RI";"RI";"East";"USA"
2886;"District #02";"Warwick, RI";"RI";"East";"USA"
2887;"District #02";"Warwick, RI";"RI";"East";"USA"
2888;"District #02";"Warwick, RI";"RI";"East";"USA"
2889;"District #02";"Warwick, RI";"RI";"East";"USA"
2891;"District #02";"Westerly, RI";"RI";"East";"USA"
2892;"District #02";"West Kingston, RI";"RI";"East";"USA"
2893;"District #02";"West Warwick, RI";"RI";"East";"USA"
2894;"District #02";"Wood River Junction, RI";"RI";"East";"USA"
2895;"District #02";"Woonsocket, RI";"RI";"East";"USA"
2896;"District #02";"North Smithfield, RI";"RI";"East";"USA"
2898;"District #02";"Wyoming, RI";"RI";"East";"USA"
2901;"District #02";"Providence, RI";"RI";"East";"USA"
2902;"District #02";"Providence, RI";"RI";"East";"USA"
2903;"District #02";"Providence, RI";"RI";"East";"USA"
2904;"District #02";"Providence, RI";"RI";"East";"USA"
2905;"District #02";"Providence, RI";"RI";"East";"USA"
2906;"District #02";"Providence, RI";"RI";"East";"USA"
2907;"District #02";"Providence, RI";"RI";"East";"USA"
2908;"District #02";"Providence, RI";"RI";"East";"USA"
2909;"District #02";"Providence, RI";"RI";"East";"USA"
2910;"District #02";"Cranston, RI";"RI";"East";"USA"
2911;"District #02";"North Providence, RI";"RI";"East";"USA"
2912;"District #02";"Providence, RI";"RI";"East";"USA"
2914;"District #02";"East Providence, RI";"RI";"East";"USA"
2915;"District #02";"Riverside, RI";"RI";"East";"USA"
2916;"District #02";"Rumford, RI";"RI";"East";"USA"
2917;"District #02";"Smithfield, RI";"RI";"East";"USA"
2918;"District #02";"Providence, RI";"RI";"East";"USA"
2919;"District #02";"Johnston, RI";"RI";"East";"USA"
2920;"District #02";"Cranston, RI";"RI";"East";"USA"
2921;"District #02";"Cranston, RI";"RI";"East";"USA"
2940;"District #02";"Providence, RI";"RI";"East";"USA"
3033;"District #02";"Brookline, NH";"NH";"East";"USA"
3048;"District #02";"Greenville, NH";"NH";"East";"USA"
3071;"District #02";"New Ipswich, NH";"NH";"East";"USA"
3084;"District #02";"Temple, NH";"NH";"East";"USA"
3280;"District #02";"Washington, NH";"NH";"East";"USA"
3431;"District #02";"Keene, NH";"NH";"East";"USA"
3435;"District #02";"Keene, NH";"NH";"East";"USA"
3441;"District #02";"Ashuelot, NH";"NH";"East";"USA"
3443;"District #02";"Chesterfield, NH";"NH";"East";"USA"
3444;"District #02";"Dublin, NH";"NH";"East";"USA"
3445;"District #02";"Sullivan, NH";"NH";"East";"USA"
3446;"District #02";"Swanzey, NH";"NH";"East";"USA"
3447;"District #02";"Fitzwilliam, NH";"NH";"East";"USA"
3448;"District #02";"Gilsum, NH";"NH";"East";"USA"
3449;"District #02";"Hancock, NH";"NH";"East";"USA"
3450;"District #02";"Harrisville, NH";"NH";"East";"USA"
3451;"District #02";"Hinsdale, NH";"NH";"East";"USA"
3452;"District #02";"Jaffrey, NH";"NH";"East";"USA"
3455;"District #02";"Marlborough, NH";"NH";"East";"USA"
3456;"District #02";"Marlow, NH";"NH";"East";"USA"
3457;"District #02";"Nelson, NH";"NH";"East";"USA"
3458;"District #02";"Peterborough, NH";"NH";"East";"USA"
3461;"District #02";"Rindge, NH";"NH";"East";"USA"
3462;"District #02";"Spofford, NH";"NH";"East";"USA"
3464;"District #02";"Stoddard, NH";"NH";"East";"USA"
3465;"District #02";"Troy, NH";"NH";"East";"USA"
3466;"District #02";"West Chesterfield, NH";"NH";"East";"USA"
3467;"District #02";"Westmoreland, NH";"NH";"East";"USA"
3468;"District #02";"West Peterborough, NH";"NH";"East";"USA"
3469;"District #02";"West Swanzey, NH";"NH";"East";"USA"
3470;"District #02";"Winchester, NH";"NH";"East";"USA"
3601;"District #02";"Acworth, NH";"NH";"East";"USA"
3602;"District #02";"Alstead, NH";"NH";"East";"USA"
3604;"District #02";"Drewsville, NH";"NH";"East";"USA"
3605;"District #02";"Lempster, NH";"NH";"East";"USA"
3607;"District #02";"South Acworth, NH";"NH";"East";"USA"
3608;"District #02";"Walpole, NH";"NH";"East";"USA"
3609;"District #02";"North Walpole, NH";"NH";"East";"USA"
5101;"District #02";"Bellows Falls, VT";"VT";"East";"USA"
5141;"District #02";"Cambridgeport, VT";"VT";"East";"USA"
5146;"District #02";"Grafton, VT";"VT";"East";"USA"
5148;"District #01";"Londonderry, VT";"VT";"East";"USA"
5152;"District #01";"Peru, VT";"VT";"East";"USA"
5154;"District #02";"Saxtons River, VT";"VT";"East";"USA"
5155;"District #02";"South Londonderry, VT";"VT";"East";"USA"
5158;"District #02";"Westminster, VT";"VT";"East";"USA"
5159;"District #02";"Westminster Station, VT";"VT";"East";"USA"
5201;"District #01";"Bennington, VT";"VT";"East";"USA"
5250;"District #01";"Arlington, VT";"VT";"East";"USA"
5251;"District #01";"Dorset, VT";"VT";"East";"USA"
5252;"District #01";"East Arlington, VT";"VT";"East";"USA"
5253;"District #01";"East Dorset, VT";"VT";"East";"USA"
5254;"District #01";"Manchester, VT";"VT";"East";"USA"
5255;"District #01";"Manchester Center, VT";"VT";"East";"USA"
5257;"District #01";"North Bennington, VT";"VT";"East";"USA"
5260;"District #01";"North Pownal, VT";"VT";"East";"USA"
5261;"District #01";"Pownal, VT";"VT";"East";"USA"
5262;"District #01";"Shaftsbury, VT";"VT";"East";"USA"
5301;"District #02";"Brattleboro, VT";"VT";"East";"USA"
5302;"District #02";"Brattleboro, VT";"VT";"East";"USA"
5303;"District #02";"Brattleboro, VT";"VT";"East";"USA"
5304;"District #02";"Brattleboro, VT";"VT";"East";"USA"
5340;"District #01";"Bondville, VT";"VT";"East";"USA"
5341;"District #02";"East Dover, VT";"VT";"East";"USA"
5342;"District #02";"Jacksonville, VT";"VT";"East";"USA"
5343;"District #02";"Jamaica, VT";"VT";"East";"USA"
5344;"District #02";"Marlboro, VT";"VT";"East";"USA"
5345;"District #02";"Newfane, VT";"VT";"East";"USA"
5346;"District #02";"Putney, VT";"VT";"East";"USA"
5350;"District #01";"Readsboro, VT";"VT";"East";"USA"
5351;"District #02";"South Newfane, VT";"VT";"East";"USA"
5352;"District #01";"Stamford, VT";"VT";"East";"USA"
5353;"District #02";"Townshend, VT";"VT";"East";"USA"
5354;"District #02";"Vernon, VT";"VT";"East";"USA"
5355;"District #02";"Wardsboro, VT";"VT";"East";"USA"
5356;"District #02";"West Dover, VT";"VT";"East";"USA"
5357;"District #02";"West Dummerston, VT";"VT";"East";"USA"
5358;"District #02";"West Halifax, VT";"VT";"East";"USA"
5359;"District #02";"West Townshend, VT";"VT";"East";"USA"
5360;"District #02";"West Wardsboro, VT";"VT";"East";"USA"
5361;"District #01";"Whitingham, VT";"VT";"East";"USA"
5362;"District #02";"Williamsville, VT";"VT";"East";"USA"
5363;"District #02";"Wilmington, VT";"VT";"East";"USA"
5440;"District #01";"Alburgh, VT";"VT";"East";"USA"
5458;"District #01";"Grand Isle, VT";"VT";"East";"USA"
5463;"District #01";"Isle La Motte, VT";"VT";"East";"USA"
5474;"District #01";"North Hero, VT";"VT";"East";"USA"
5486;"District #01";"South Hero, VT";"VT";"East";"USA"
5701;"District #01";"Rutland, VT";"VT";"East";"USA"
5702;"District #01";"Rutland, VT";"VT";"East";"USA"
5731;"District #01";"Benson, VT";"VT";"East";"USA"
5732;"District #01";"Bomoseen, VT";"VT";"East";"USA"
5733;"District #01";"Brandon, VT";"VT";"East";"USA"
5735;"District #01";"Castleton, VT";"VT";"East";"USA"
5736;"District #01";"Center Rutland, VT";"VT";"East";"USA"
5737;"District #01";"Chittenden, VT";"VT";"East";"USA"
5738;"District #01";"Cuttingsville, VT";"VT";"East";"USA"
5739;"District #01";"Danby, VT";"VT";"East";"USA"
5741;"District #01";"East Poultney, VT";"VT";"East";"USA"
5742;"District #01";"East Wallingford, VT";"VT";"East";"USA"
5743;"District #01";"Fair Haven, VT";"VT";"East";"USA"
5744;"District #01";"Florence, VT";"VT";"East";"USA"
5745;"District #01";"Forest Dale, VT";"VT";"East";"USA"
5750;"District #01";"Hydeville, VT";"VT";"East";"USA"
5757;"District #01";"Middletown Springs, VT";"VT";"East";"USA"
5759;"District #01";"North Clarendon, VT";"VT";"East";"USA"
5760;"District #01";"Orwell, VT";"VT";"East";"USA"
5761;"District #01";"Pawlet, VT";"VT";"East";"USA"
5763;"District #01";"Pittsford, VT";"VT";"East";"USA"
5764;"District #01";"Poultney, VT";"VT";"East";"USA"
5765;"District #01";"Proctor, VT";"VT";"East";"USA"
5768;"District #01";"Rupert, VT";"VT";"East";"USA"
5770;"District #01";"Shoreham, VT";"VT";"East";"USA"
5773;"District #01";"Wallingford, VT";"VT";"East";"USA"
5774;"District #01";"Wells, VT";"VT";"East";"USA"
5775;"District #01";"West Pawlet, VT";"VT";"East";"USA"
5776;"District #01";"West Rupert, VT";"VT";"East";"USA"
5777;"District #01";"West Rutland, VT";"VT";"East";"USA"
5778;"District #01";"Whiting, VT";"VT";"East";"USA"
6001;"District #02";"Avon, CT";"CT";"East";"USA"
6002;"District #02";"Bloomfield, CT";"CT";"East";"USA"
6006;"District #02";"Windsor, CT";"CT";"East";"USA"
6010;"District #02";"Bristol, CT";"CT";"East";"USA"
6011;"District #02";"Bristol, CT";"CT";"East";"USA"
6013;"District #02";"Burlington, CT";"CT";"East";"USA"
6016;"District #02";"Broad Brook, CT";"CT";"East";"USA"
6018;"District #02";"Canaan, CT";"CT";"East";"USA"
6019;"District #02";"Canton, CT";"CT";"East";"USA"
6020;"District #02";"Canton Center, CT";"CT";"East";"USA"
6021;"District #02";"Colebrook, CT";"CT";"East";"USA"
6022;"District #02";"Collinsville, CT";"CT";"East";"USA"
6023;"District #02";"East Berlin, CT";"CT";"East";"USA"
6024;"District #02";"East Canaan, CT";"CT";"East";"USA"
6025;"District #02";"East Glastonbury, CT";"CT";"East";"USA"
6026;"District #02";"East Granby, CT";"CT";"East";"USA"
6027;"District #02";"East Hartland, CT";"CT";"East";"USA"
6028;"District #02";"East Windsor Hill, CT";"CT";"East";"USA"
6029;"District #02";"Ellington, CT";"CT";"East";"USA"
6030;"District #02";"Farmington, CT";"CT";"East";"USA"
6031;"District #02";"Falls Village, CT";"CT";"East";"USA"
6032;"District #02";"Farmington, CT";"CT";"East";"USA"
6033;"District #02";"Glastonbury, CT";"CT";"East";"USA"
6034;"District #02";"Farmington, CT";"CT";"East";"USA"
6035;"District #02";"Granby, CT";"CT";"East";"USA"
6037;"District #02";"Berlin, CT";"CT";"East";"USA"
6039;"District #02";"Lakeville, CT";"CT";"East";"USA"
6040;"District #02";"Manchester, CT";"CT";"East";"USA"
6041;"District #02";"Manchester, CT";"CT";"East";"USA"
6042;"District #02";"Manchester, CT";"CT";"East";"USA"
6043;"District #02";"Bolton, CT";"CT";"East";"USA"
6045;"District #02";"Manchester, CT";"CT";"East";"USA"
